cell,scenario,method,alpha,segment,mean,std,count
frac0.25,A,legs,100.0,pre,0.07772473502923197,0.012795219349807126,50
frac0.25,A,point,0.0,all,0.3163376397591385,0.0016201138311121685,50
frac0.25,A,point,0.0,post,0.32376699502608763,0.0423172482943834,50
frac0.25,A,point,0.0,pre,0.3223980528328513,0.03879863293275437,50
frac0.25,A,point,0.01,all,0.3142637251565131,0.001668197559586481,50
frac0.25,A,point,0.01,post,0.3216343399779925,0.04198080814722343,50
frac0.25,A,point,0.01,pre,0.32029402530384304,0.038610180532546855,50
frac0.25,A,point,0.03,all,0.3102553471718596,0.001824627385626407,50
frac0.25,A,point,0.03,post,0.31751288958410184,0.041335686081388004,50
frac0.25,A,point,0.03,pre,0.3162266817941795,0.03824355915521175,50
frac0.25,A,point,0.1,all,0.2975543537008476,0.002630182481779318,50
frac0.25,A,point,0.1,post,0.30445781415309675,0.03933618674557874,50
frac0.25,A,point,0.1,pre,0.3033317746846647,0.0370562777254873,50
frac0.25,A,point,0.3,all,0.2700613370896144,0.004954405463908665,50
frac0.25,A,point,0.3,post,0.2762230891736485,0.03528998878617091,50
frac0.25,A,point,0.3,pre,0.2753757016544722,0.03432415644977193,50
frac0.25,A,point,1.0,all,0.2253034692007506,0.013883296199695338,50
frac0.25,A,point,1.0,post,0.23034566301960469,0.03194464565158479,50
frac0.25,A,point,1.0,pre,0.22967309910099562,0.03080140062396154,50
frac0.25,A,point,3.0,all,0.20319005290366018,0.03272838141535494,50
frac0.25,A,point,3.0,post,0.20769501259665005,0.04304659481705301,50
frac0.25,A,point,3.0,pre,0.2068460983966289,0.03942302803048551,50
frac0.25,A,point,10.0,all,0.2082073551657884,0.05001544541556534,50
frac0.25,A,point,10.0,post,0.21274789239128197,0.058667616339303376,50
frac0.25,A,point,10.0,pre,0.2117444119009672,0.054705195627023515,50
frac0.25,A,point,30.0,all,0.21718157878123154,0.05747829377309571,50
frac0.25,A,point,30.0,post,0.22185503988135177,0.06605070127663122,50
frac0.25,A,point,30.0,pre,0.22084626790718423,0.06230062641776665,50
frac0.25,A,point,100.0,all,0.22343632271198097,0.06075004122086962,50
frac0.25,A,point,100.0,post,0.22821891343390427,0.0694703698961297,50
frac0.25,A,point,100.0,pre,0.22721715071303858,0.06582270701753665,50
frac0.25,B,cur,0.0,all,0.06389818108144314,0.001877349880597007,50
frac0.25,B,cur,0.0,post,0.06566941191116292,0.0093964519904962,50
frac0.25,B,cur,0.0,pre,0.06483699331814402,0.007597321913395322,50
frac0.25,B,cur,0.01,all,0.06352589320971724,0.0018649123645906307,50
frac0.25,B,cur,0.01,post,0.06527806973380017,0.009316371294002276,50
frac0.25,B,cur,0.01,pre,0.06446644145754785,0.007566105437641888,50
frac0.25,B,cur,0.03,all,0.06293731856520487,0.001855006375640733,50
frac0.25,B,cur,0.03,post,0.06465733029108711,0.009184387807449235,50
frac0.25,B,cur,0.03,pre,0.06388081044689885,0.007510234194799772,50
frac0.25,B,cur,0.1,all,0.06229352110132117,0.0023917758540604817,50
frac0.25,B,cur,0.1,post,0.06395700119566068,0.009085075203840168,50
frac0.25,B,cur,0.1,pre,0.06324227081673127,0.007517028670914147,50
frac0.25,B,cur,0.3,all,0.06774540959589802,0.008349129152739342,50
frac0.25,B,cur,0.3,post,0.06951859849973453,0.01277880196063244,50
frac0.25,B,cur,0.3,pre,0.06872120107619227,0.010830298454861161,50
frac0.25,B,cur,1.0,all,0.09885477249197218,0.025591769631131592,50
frac0.25,B,cur,1.0,post,0.1013757627282204,0.030203595103239254,50
frac0.25,B,cur,1.0,pre,0.10015360640233323,0.02685324568235178,50
frac0.25,B,cur,3.0,all,0.14437977570988855,0.0428616435757849,50
frac0.25,B,cur,3.0,post,0.1478626524596197,0.04903416956131379,50
frac0.25,B,cur,3.0,pre,0.14642258962943328,0.04500873265250244,50
frac0.25,B,cur,10.0,all,0.1828692710961132,0.055327687755958414,50
frac0.25,B,cur,10.0,post,0.18699077488248658,0.06269650039604589,50
frac0.25,B,cur,10.0,pre,0.18577851538354156,0.05878244325775356,50
frac0.25,B,cur,30.0,all,0.20145069807875848,0.06093410600703697,50
frac0.25,B,cur,30.0,post,0.20585174860282282,0.06888573859967956,50
frac0.25,B,cur,30.0,pre,0.20482406938947353,0.06512278536311734,50
frac0.25,B,cur,100.0,all,0.21066786868028609,0.06363229546574767,50
frac0.25,B,cur,100.0,post,0.2152547248203368,0.07188375970744233,50
frac0.25,B,cur,100.0,pre,0.21423021319403088,0.06824110090252843,50
frac0.25,B,hist,0.0,all,0.06389818108144318,0.0018773498805969894,50
frac0.25,B,hist,0.0,post,0.06566941191116289,0.00939645199049619,50
frac0.25,B,hist,0.0,pre,0.06483699331814408,0.0075973219133952845,50
frac0.25,B,hist,0.01,all,0.06355714165435669,0.0018578935676337816,50
frac0.25,B,hist,0.01,post,0.06527969775611045,0.009314890330258958,50
frac0.25,B,hist,0.01,pre,0.0645242721660228,0.007521311326034318,50
frac0.25,B,hist,0.03,all,0.06319342669799806,0.0018511328603714912,50
frac0.25,B,hist,0.03,post,0.06466688764028976,0.009181621159373468,50
frac0.25,B,hist,0.03,pre,0.0643688887693255,0.007320779352535544,50
frac0.25,B,hist,0.1,all,0.06473313439159856,0.002685630100168246,50
frac0.25,B,hist,0.1,post,0.06403557501766896,0.009094810752993952,50
frac0.25,B,hist,0.1,pre,0.06786338348288616,0.0065870046768913395,50
frac0.25,B,hist,0.3,all,0.08143767219015113,0.009173397748647293,50
frac0.25,B,hist,0.3,post,0.06997046019335755,0.012874785959065046,50
frac0.25,B,hist,0.3,pre,0.09332995646470836,0.009198623965657885,50
frac0.25,B,hist,1.0,all,0.14272369316750097,0.02345978390686508,50
frac0.25,B,hist,1.0,post,0.10299912192094016,0.030290823825557436,50
frac0.25,B,hist,1.0,pre,0.17514279425360715,0.01974609938781181,50
frac0.25,B,hist,3.0,all,0.21945814824306045,0.03573777135691424,50
frac0.25,B,hist,3.0,post,0.15104602831884933,0.048997298627349764,50
frac0.25,B,hist,3.0,pre,0.27322132744707195,0.02795556847175883,50
frac0.25,B,hist,10.0,all,0.28287054414623347,0.044137705963366546,50
frac0.25,B,hist,10.0,post,0.19376119880062753,0.06247467148016189,50
frac0.25,B,hist,10.0,pre,0.3529204032596405,0.03315487983429937,50
frac0.25,B,hist,30.0,all,0.32031185399450346,0.048744532783784864,50
frac0.25,B,hist,30.0,post,0.2253264731778033,0.06884061248555061,50
frac0.25,B,hist,30.0,pre,0.3966768381827855,0.03634808526777415,50
frac0.25,B,hist,100.0,all,0.36170466994074196,0.05583792632945417,50
frac0.25,B,hist,100.0,post,0.27267089074106804,0.07774291225380761,50
frac0.25,B,hist,100.0,pre,0.43735469074228833,0.04413204377536516,50
frac0.25,B,in,0.0,all,0.06389818108138023,0.0018773498805932439,50
frac0.25,B,in,0.0,post,0.06566941191115037,0.009396451990496438,50
frac0.25,B,in,0.0,pre,0.06483699331803,0.007597321913388701,50
frac0.25,B,in,0.01,all,0.0635571927214098,0.0018579286774866805,50
frac0.25,B,in,0.01,post,0.06527947062548844,0.009314803807107187,50
frac0.25,B,in,0.01,pre,0.06452458243092217,0.0075214101566043485,50
frac0.25,B,in,0.03,all,0.06319356288385794,0.0018512195382779375,50
frac0.25,B,in,0.03,post,0.06466626918217391,0.009181402193089971,50
frac0.25,B,in,0.03,pre,0.06436972582779212,0.007321027200457613,50
frac0.25,B,in,0.1,all,0.06473275436933737,0.00268570205467283,50
frac0.25,B,in,0.1,post,0.06403380865368356,0.009094491861604426,50
frac0.25,B,in,0.1,pre,0.06786421594151877,0.006587553019443331,50
frac0.25,B,in,0.3,all,0.08142534034872691,0.009169403146420752,50
frac0.25,B,in,0.3,post,0.06996174684696535,0.012873352600316898,50
frac0.25,B,in,0.3,pre,0.09331466979547094,0.009195141826853343,50
frac0.25,B,in,1.0,all,0.1426196023390156,0.023436583562844535,50
frac0.25,B,in,1.0,post,0.10291213642302623,0.030283516474375258,50
frac0.25,B,in,1.0,pre,0.1750207647139389,0.019719112831058976,50
frac0.25,B,in,3.0,all,0.219018742110061,0.03567576543155643,50
frac0.25,B,in,3.0,post,0.1505380370889555,0.04900573346542844,50
frac0.25,B,in,3.0,pre,0.27277382027655045,0.027877811531209638,50
frac0.25,B,in,10.0,all,0.28061976299682423,0.04392827656575945,50
frac0.25,B,in,10.0,post,0.19050760080196316,0.06261684997427314,50
frac0.25,B,in,10.0,pre,0.3509571988831872,0.03285701251097154,50
frac0.25,B,in,30.0,all,0.30991059047929426,0.04773346719548666,50
frac0.25,B,in,30.0,post,0.20975681122095957,0.06880982130854682,50
frac0.25,B,in,30.0,pre,0.3880362070798025,0.0348889317536885,50
frac0.25,B,in,100.0,all,0.32435553894720814,0.04995343196989663,50
frac0.25,B,in,100.0,post,0.21934544252785454,0.07181638521140135,50
frac0.25,B,in,100.0,pre,0.4062473930405874,0.03613357407502178,50
frac0.25,B,legs,0.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,0.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,0.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,0.01,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,0.01,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,0.01,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,0.03,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,0.03,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,0.03,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,0.1,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,0.1,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,0.1,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,0.3,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,0.3,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,0.3,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,1.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,1.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,1.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,3.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,3.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,3.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,10.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,10.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,10.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,30.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,30.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,30.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,legs,100.0,all,0.06389818108144316,0.0018773498805970176,50
frac0.25,B,legs,100.0,post,0.0656694119111629,0.009396451990496216,50
frac0.25,B,legs,100.0,pre,0.06483699331814402,0.007597321913395319,50
frac0.25,B,point,0.0,all,0.3163141194092264,0.0018206343406547813,50
frac0.25,B,point,0.0,post,0.32376699502608763,0.0423172482943834,50
frac0.25,B,point,0.0,pre,0.3225383934547895,0.03934692484009861,50
frac0.25,B,point,0.01,all,0.3142461506460221,0.0018628796474980374,50
frac0.25,B,point,0.01,post,0.3216343399779925,0.04198080814722343,50
frac0.25,B,point,0.01,pre,0.320444297771068,0.03914750058521375,50
frac0.25,B,point,0.03,all,0.31028377384406786,0.0019938401376216647,50
frac0.25,B,point,0.03,post,0.31751288958410184,0.041335686081388004,50
frac0.25,B,point,0.03,pre,0.31646399890463106,0.03874463904182792,50
frac0.25,B,point,0.1,all,0.2980630895046349,0.0026285898050519415,50
frac0.25,B,point,0.1,post,0.30445781415309675,0.03933618674557874,50
frac0.25,B,point,0.1,pre,0.3045020449065149,0.03729854316540006,50
frac0.25,B,point,0.3,all,0.27390928351804666,0.004419121674405854,50
frac0.25,B,point,0.3,post,0.2762230891736485,0.03528998878617091,50
frac0.25,B,point,0.3,pre,0.2830387307858496,0.03312270378899442,50
frac0.25,B,point,1.0,all,0.2479631668236102,0.013549256792310895,50
frac0.25,B,point,1.0,post,0.23034566301960469,0.03194464565158479,50
frac0.25,B,point,1.0,pre,0.2725032514777317,0.024613692479851436,50
frac0.25,B,point,3.0,all,0.2621403507987543,0.02993451535323933,50
frac0.25,B,point,3.0,post,0.20769501259665005,0.04304659481705301,50
frac0.25,B,point,3.0,pre,0.3123869239269565,0.02701429164173769,50
frac0.25,B,point,10.0,all,0.2991527155269859,0.041589154366100695,50
frac0.25,B,point,10.0,post,0.21274789239128197,0.058667616339303376,50
frac0.25,B,point,10.0,pre,0.36993748955288175,0.03283069235759317,50
frac0.25,B,point,30.0,all,0.32222704213329345,0.046278957025351626,50
frac0.25,B,point,30.0,post,0.22185503988135177,0.06605070127663122,50
frac0.25,B,point,30.0,pre,0.4021521995290142,0.03510831372685066,50
frac0.25,B,point,100.0,all,0.3348511375077004,0.04873565001095397,50
frac0.25,B,point,100.0,post,0.22821891343390427,0.0694703698961297,50
frac0.25,B,point,100.0,pre,0.4190427070468649,0.03640637287353114,50
frac1.0,A,cur,0.0,all,0.10466063082911209,0.02154732104534279,50
frac1.0,A,cur,0.0,post,0.11172567199548364,0.030597339863568853,50
frac1.0,A,cur,0.0,pre,0.1016866705355823,0.02707305110358821,50
frac1.0,A,cur,0.01,all,0.10447182588556143,0.021561140304650464,50
frac1.0,A,cur,0.01,post,0.11108743171942147,0.030399238836779294,50
frac1.0,A,cur,0.01,pre,0.10194424114442568,0.02714015556575555,50
frac1.0,A,cur,0.03,all,0.10460313050021268,0.021457259207367612,50
frac1.0,A,cur,0.03,post,0.10993473066489376,0.02999963612730953,50
frac1.0,A,cur,0.03,pre,0.1033281323504211,0.027026661314659733,50
frac1.0,A,cur,0.1,all,0.10937136258106107,0.020193253669130558,50
frac1.0,A,cur,0.1,post,0.10705114777364852,0.028584047231016197,50
frac1.0,A,cur,0.1,pre,0.11491525352325402,0.025097269274260134,50
frac1.0,A,cur,0.3,all,0.13968006497849295,0.017877778488912782,50
frac1.0,A,cur,0.3,post,0.10555069769212491,0.025261757378890835,50
frac1.0,A,cur,0.3,pre,0.16725683966318147,0.020608518356507288,50
frac1.0,A,cur,1.0,all,0.23865641750835437,0.02935480150568333,50
frac1.0,A,cur,1.0,post,0.12233389548947418,0.028616692556082037,50
frac1.0,A,cur,1.0,pre,0.3108484196307309,0.024505615247426966,50
frac1.0,A,cur,3.0,all,0.3592066921983396,0.04346003510098323,50
frac1.0,A,cur,3.0,post,0.15922394307599474,0.045430102573260765,50
frac1.0,A,cur,3.0,pre,0.4754342289401194,0.02821345536980403,50
frac1.0,A,cur,10.0,all,0.45587798916140365,0.05174451075537937,50
frac1.0,A,cur,10.0,post,0.19496065936678114,0.05972261518572183,50
frac1.0,A,cur,10.0,pre,0.605471574298777,0.02579460295560911,50
frac1.0,A,cur,30.0,all,0.501778885375791,0.054757126222915384,50
frac1.0,A,cur,30.0,post,0.21296488245879644,0.06640701411089958,50
frac1.0,A,cur,30.0,pre,0.6670124933590165,0.022429564767822405,50
frac1.0,A,cur,100.0,all,0.5242467382795101,0.056131026273965566,50
frac1.0,A,cur,100.0,post,0.22206438200670056,0.06958602280336522,50
frac1.0,A,cur,100.0,pre,0.6970601585204386,0.020477309101887466,50
frac1.0,A,hist,0.0,all,0.10466063082911209,0.02154732104534279,50
frac1.0,A,hist,0.0,post,0.11172567199548364,0.030597339863568863,50
frac1.0,A,hist,0.0,pre,0.1016866705355823,0.02707305110358818,50
frac1.0,A,hist,0.01,all,0.10441281464012692,0.021589306170186125,50
frac1.0,A,hist,0.01,post,0.11147666691230905,0.03060840736349977,50
frac1.0,A,hist,0.01,pre,0.10142367724070861,0.02709651400541844,50
frac1.0,A,hist,0.03,all,0.10401790791519348,0.021645806645021675,50
frac1.0,A,hist,0.03,post,0.11108190291845438,0.030614518520490627,50
frac1.0,A,hist,0.03,pre,0.10100102135287357,0.027123390246076715,50
frac1.0,A,hist,0.1,all,0.10354479452379765,0.02160572262252686,50
frac1.0,A,hist,0.1,post,0.11063164925626262,0.030493827574815988,50
frac1.0,A,hist,0.1,pre,0.10045603010067915,0.027045518143812165,50
frac1.0,A,hist,0.3,all,0.10706718298267698,0.02075638745749854,50
frac1.0,A,hist,0.3,post,0.11432623293834233,0.029817657276221037,50
frac1.0,A,hist,0.3,pre,0.10392636045475351,0.026366998525747233,50
frac1.0,A,hist,1.0,all,0.1304603543292334,0.023288781779336066,50
frac1.0,A,hist,1.0,post,0.13836924860371286,0.032991139323565156,50
frac1.0,A,hist,1.0,pre,0.12765083122187396,0.028700981593011703,50
frac1.0,A,hist,3.0,all,0.1714410447300141,0.03468548359345676,50
frac1.0,A,hist,3.0,post,0.18016868948446083,0.045123462083401754,50
frac1.0,A,hist,3.0,pre,0.16946964093373282,0.03892842465406124,50
frac1.0,A,hist,10.0,all,0.22179732918223433,0.04536832902684566,50
frac1.0,A,hist,10.0,post,0.23056751702008582,0.05674378813983629,50
frac1.0,A,hist,10.0,pre,0.22144644435057018,0.049742920254549225,50
frac1.0,A,hist,30.0,all,0.274038459722501,0.054496897137517535,50
frac1.0,A,hist,30.0,post,0.28160966166184,0.06614171959713339,50
frac1.0,A,hist,30.0,pre,0.2756939657271762,0.06182522750109798,50
frac1.0,A,hist,100.0,all,0.3247032532585643,0.06619890841492759,50
frac1.0,A,hist,100.0,post,0.3307763243789042,0.07771092956458177,50
frac1.0,A,hist,100.0,pre,0.3280612499010331,0.07786087517610783,50
frac1.0,A,in,0.0,all,0.10466063082906313,0.02154732104535636,50
frac1.0,A,in,0.0,post,0.11172567199547004,0.03059733986356855,50
frac1.0,A,in,0.0,pre,0.10168667053549728,0.027073051103589475,50
frac1.0,A,in,0.01,all,0.10441260013243996,0.021589395869520293,50
frac1.0,A,in,0.01,post,0.11147546061882274,0.030609060769701164,50
frac1.0,A,in,0.01,pre,0.10142479364364336,0.027095368976535878,50
frac1.0,A,in,0.03,all,0.10401655192806826,0.02164572230059785,50
frac1.0,A,in,0.03,post,0.11107772772557459,0.030616521390386436,50
frac1.0,A,in,0.03,pre,0.10100339920984196,0.027119919802026597,50
frac1.0,A,in,0.1,all,0.10353212266539595,0.021601642429419768,50
frac1.0,A,in,0.1,post,0.11061137770827977,0.03050091947335492,50
frac1.0,A,in,0.1,pre,0.1004527867631799,0.02703372379588469,50
frac1.0,A,in,0.3,all,0.10696716600612134,0.020718992665280524,50
frac1.0,A,in,0.3,post,0.1142173925505683,0.029840637537709765,50
frac1.0,A,in,0.3,pre,0.10383193873213374,0.026333618278720133,50
frac1.0,A,in,1.0,all,0.12967448514760382,0.023115123174588317,50
frac1.0,A,in,1.0,post,0.13764284129432472,0.033083038812142855,50
frac1.0,A,in,1.0,pre,0.12675845938828934,0.02866852404251121,50
frac1.0,A,in,3.0,all,0.167266548173118,0.03457290697709419,50
frac1.0,A,in,3.0,post,0.17634674983588444,0.045580968970119505,50
frac1.0,A,in,3.0,pre,0.16477219685661348,0.039126042775975235,50
frac1.0,A,in,10.0,all,0.2012817836859515,0.0454634519006211,50
frac1.0,A,in,10.0,post,0.21138717362349868,0.05796680746505522,50
frac1.0,A,in,10.0,pre,0.19915990134379147,0.049527864422846075,50
frac1.0,A,in,30.0,all,0.21820228075342774,0.05071755562553334,50
frac1.0,A,in,30.0,post,0.22874640662842918,0.06417862672011872,50
frac1.0,A,in,30.0,pre,0.21633915069156096,0.05458523656103415,50
frac1.0,A,in,100.0,all,0.22676371069674592,0.05331544513656022,50
frac1.0,A,in,100.0,post,0.23744753920517106,0.06722402063695691,50
frac1.0,A,in,100.0,pre,0.22509614026237698,0.05712113449432152,50
frac1.0,A,legs,0.0,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,0.0,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,0.0,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,0.01,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,0.01,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,0.01,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,0.03,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,0.03,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,0.03,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,0.1,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,0.1,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,0.1,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,0.3,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,0.3,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,0.3,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,1.0,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,1.0,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,1.0,pre,0.10168667053558228,0.0270730511035882,50
frac1.0,A,legs,3.0,all,0.10466063082911209,0.021547321045342797,50
frac1.0,A,legs,3.0,post,0.11172567199548367,0.03059733986356886,50
frac1.0,A,legs,3.0,pre,0.10168667053558228,0.0270730511035882,50
